X,Y,OBJECTID,SITEID,SITENAME,AGENCY,OBSERVATIONTYPE,LATDD,LONGDD,HORIZONTALDATUM,TOTALDEPTH,CASEDDEPTH,COMMENTS
-82.1862923829084,29.680211592546,1279,STRAGHN,STRAGHN,ACEPD,Well,29.680206,-82.186289,WGS84,,,
-82.5322634925642,29.9239056391995,1280,Torgerson,Torgerson,ACEPD,Well,29.9239,-82.53226,WGS84,70,48,
-82.5649934911814,29.6251155688499,1281,Truluck,Truluck,ACEPD,Well,29.62511,-82.56499,WGS84,90,71,
-82.2653234082999,29.744215604974,1282,UF Agronomy,UF Agronomy,ACEPD,Well,29.74421,-82.26532,WGS84,200,150,
-82.3637134335409,29.6355555769617,1283,UF Lake Alice MW-3D,UF Lake Alice MW-3D,ACEPD,Well,29.63555,-82.36371,WGS84,,,
-82.3109534240187,29.7960556156118,1284,Waters,Waters,ACEPD,Well,29.79605,-82.31095,WGS84,140,,
-82.7668585597494,29.8962466257876,1285,Weiss,Weiss,ACEPD,Well,29.896241,-82.766855,WGS84,,,
-82.3948334444764,29.7097855928918,1286,WUFT,WUFT,ACEPD,Well,29.70978,-82.39483,WGS84,,,
-82.4242634562464,29.7711156067946,1287,Milton Baker,Milton Baker,ACEPD,Well,29.77111,-82.42426,WGS84,,,
-82.159833368465,29.4802755462559,1288,MK Rawlings,MK Rawlings,ACEPD,Well,29.48027,-82.15983,WGS84,23,13,
-85.8570905808302,30.3308100434789,1289,1093,J.H.Rawls,NWFWMD,Well,30.3308,-85.8571,,,,
-82.3301200092951,27.3389828074857,1290,25734,VERNA TEST 0-4,SWFWMD,Well,27.33897778,-82.33011666,,500,140,
-82.2436755442913,27.3501689238645,1291,25583,VERNA TEST 0-2,SWFWMD,Well,27.35016389,-82.24367222,,530,140,
-82.2711699987149,27.4014494896967,1292,26160,VERNA TEST 0-1,SWFWMD,Well,27.40144445,-82.27116667,,480,140,
-81.9288921636776,28.7503359343388,1293,785821,ROMP 111.5 U FLDN AQ MONITOR,SWFWMD,Well,28.75033056,-81.92888889,,390,100,
-82.483400617237,27.4973300622235,1294,830415,BENNETT PARK U FLDN AQ MONITOR,SWFWMD,Well,27.497325,-82.48339722,,1095,889,
-82.4363367171462,27.5815023064545,1295,833271,ROMP 38 U FLDN AQ (SWNN) MONITOR,SWFWMD,Well,27.58149722,-82.43633333,,640,425,
-84.4032665411231,30.1875000444912,1296,635,USGS-ARRAN WORK CENTER/NITRATE POT.,NWFWMD,Well,30.1874944,-84.4032625,,129,75,
-84.6155610072295,30.3088120655731,1297,965,NWFWMD-OTTER CAMP FLORIDAN,NWFWMD,Well,30.3088064,-84.6155569,,255,218,
-84.4636523724205,30.5184771179028,1298,3340,NWFWMD-HQ FLORIDAN OBS,NWFWMD,Well,30.5184714,-84.4636483,,356,232,
-84.6886624369255,30.5228701126664,1299,3375,MARCUS EDWARDS,NWFWMD,Well,30.5228644,-84.6886583,,432,,
-84.5985288119362,30.5558421223372,1300,3653,BUCK REGISTER,NWFWMD,Well,30.5558364,-84.5985247,,396,273,
-84.7466402554347,30.5714035212383,1301,3785,GREENSBORO #3,NWFWMD,Well,30.5713978,-84.7466361,,420,264,
-85.9178538782681,30.3587462367813,1302,5976,BAY COUNTY STEELFIELD LF OFFICE (IW#1),NWFWMD,Well,30.3587406,-85.9178494,,272,168,
-82.0859249510975,26.5217498319285,1303,L-2525,L-2525,SFWMD,Well,26.521745,-82.0859217,,645,405,
-82.0819472474332,26.4286158095929,1304,L-588,L-588,SFWMD,Well,26.428611,-82.081944,,557,403,
-82.0553715453301,26.649796264298,1305,L-6433,LM-3353 SITE M,SFWMD,Well,26.6497914,-82.0553683,,645,488,
-81.645906180684,28.3675108943829,1306,ORF-19,LAKE OLIVER DEEP WELL NR VINELAND,SFWMD,Well,28.3675056,-81.645903,,318,103,
-81.5070159440095,28.4777859242457,1307,ORF-32,82813001 PALM LAKE DRIVE NEAR WINDERMERE,SFWMD,Well,28.4777806,-81.5070128,,235,161,
-81.0453440026473,28.2752942874153,1308,OS0052,TH-9 NOVA ROAD 532 WEST OSF-93,SFWMD,Well,28.2752886,-81.0453408,,405,288,
-81.4500753157677,28.1516877472702,1309,OSF-11,REEDY CR OVERLOOK WELL-SR531,SFWMD,Well,28.1516825,-81.4500722,,398,134,
-81.2345155562299,28.2455735751871,1310,OSF-12,OS-250 @ LIVE OAK LAKE,SFWMD,Well,28.2455683,-81.2345125,,400,,
-81.4845198294429,28.2416849676581,1311,OSF-14,OS-254 81412901,SFWMD,Well,28.2416797,-81.4845167,,328,110,
-81.1581205357936,28.2875141879082,1312,OSF-22,81710901USGS OB WELL NR LAKE JOEL W. NR,SFWMD,Well,28.2875089,-81.1581175,,750,394,
-81.2220111428189,27.9361366005064,1313,OSF-4,JOE OVERSTREET WELL,SFWMD,Well,27.9361314,-81.2220081,,400,287.83,
-80.8961637407859,27.6967387505034,1314,OSF-60,OSF-60 YEEHAW JUNCTION - DEEP WELL,SFWMD,Well,27.6967336,-80.8961608,,590,328,
-81.435074515962,28.2666841755763,1315,OSF-8,SHINGLE CREEK AT STATE HWY 531A,SFWMD,Well,28.2666789,-81.4350714,,200,,
-81.0511737946677,27.9814135162349,1316,OSF-84,TH-10 RD TO RT OFF WILLIAMS RD,SFWMD,Well,27.9814083,-81.0511708,,405,242,
-80.9858976855443,28.2752935890373,1317,OSF-92,816059    25S33E26 TH-3   LAKE POINSETT SW,SFWMD,Well,28.2752883,-80.9858947,,377,245,
-82.2472123979337,29.6092995738059,1318,A-0973,Bill Holblack,SJRWMD,Well,29.609294,-82.247209,,131,81,
-81.6951972517261,29.9881996783979,1319,C-0672,Green Cove Spg ,SJRWMD,Well,29.988194,-81.695194,,480,428,
-81.310003122018,29.5036165751484,1320,F-0395,Espanola Pk,SJRWMD,Well,29.503611,-81.31,,183,133,
-81.4585582070811,30.617170832249,1321,N-0344,Fernandina Bch AP,SJRWMD,Well,30.617165,-81.458555,,638,542,
-81.2426310884184,29.1286424880338,1322,V-1243,Clark Bay,SJRWMD,Well,29.128637,-81.242628,,97,73,
-81.2275708563861,28.2889052858515,1323,OSF-31,SOUTH EAGLE ROAD GROVE WELL,SFWMD,Well,28.2889,-81.2275678,,474,245,
-81.1653463423986,28.4258440212334,1324,282531081096000,"COCOA D WELL NEAR NARCOOSSEE, FL",USGS,Well,28.4258387,-81.1653433,NAD83,300,,
-81.1320121323292,28.4258439220825,1325,282532081076000,"COCOA B WELL NEAR BITHLO, FL",USGS,Well,28.4258386,-81.1320091,NAD83,515,,
-81.2603487703898,28.4433439230269,1326,282623081154000,"COCOA P WELL NEAR TAFT, FL",USGS,Well,28.4433386,-81.2603457,NAD83,439,,
-84.4915743641288,30.1279853286827,1327,300740084293000,"USGS WELL(BENCHMARK)NR CRAWFORDVILLE,FLA.",USGS,Well,30.1279797,-84.4915703,NAD83,127,,
-81.8737204199815,30.4046879702825,1328,302416081523000,"D-348 MONTICELLO DRUG CO. WELL AT JACKSONVILLE, FL",USGS,Well,30.4046822,-81.8737171,NAD83,708,,
-81.5195436318481,30.7991304434281,1329,304756081311101,304756081311101,USGS,Well,30.79912457,-81.5195404,NAD83,1306,990,
-84.3366508328857,30.4006122221869,1330,1780,FSU RESERVATION,NWFWMD,Well,30.40060653,-84.3366468,,,,
-86.5857444439318,30.3959638885587,1331,1696,OCWS ISL-1 (MONITOR),NWFWMD,Well,30.39595826,-86.58573978,,,,
-84.2988083331413,30.4458027775795,1332,2549,USGS 152 / BEHIND FGS BUILDING,NWFWMD,Well,30.44579707,-84.29880431,,,,
-86.5838449592224,30.7110893058507,1333,7171,CRESTVIEW #6,NWFWMD,Well,30.71108361,-86.58384028,,,,
-86.4619166663811,30.4048888896706,1334,9137,DWU-4048 INDIAN RIVER TRAIL MO#1,NWFWMD,Well,30.40488326,-86.46191203,,,,
-86.1555952784603,30.7361752783009,1335,9595,JEMCO WELL,NWFWMD,Well,30.73616956,-86.15559072,,,,
-84.6063586107231,29.9437263897225,1336,9442,NWFWMD JEFF SANDERS RD. TH-4,NWFWMD,Well,29.94372081,-84.60635452,,,,
-84.3129883325088,30.2463808325366,1337,7494,NWFWMD-NITRATE #3,NWFWMD,Well,30.24637517,-84.31298431,,,,
-86.4550602783929,30.7068166669203,1338,8758,CRESTVIEW EAST REMOTE,NWFWMD,Well,30.70681097,-86.45505563,,,,
-85.1094166662575,30.9843055559888,1339,5718,DITTY JC-1 (JK-28),NWFWMD,Well,30.98429975,-85.10941239,,,,
-85.3041154186198,30.4194001132447,1340,9809,WOERNER - MO #1,NWFWMD,Well,30.41939444,-85.30411111,,,,
-86.6614213719955,30.7345334756384,1341,8759,CRESTVIEW WEST REMOTE,NWFWMD,Well,30.73452778,-86.66141667,,,,
-84.0848900611064,30.1912837118061,1342,650,GAME CHECK STATION,NWFWMD,Well,30.19127806,-84.08488611,,,,
-86.3969518367389,30.3956834079131,1343,7183,SWUC WEST MONITOR,NWFWMD,Well,30.39567778,-86.39694722,,,,
-87.2455328049622,30.5949215409862,1344,4006,MONSANTO #2/SHALLOW MONITOR,NWFWMD,Well,30.59491589,-87.24552794,,,,
-84.4958269441536,30.4392500002065,1345,12682,NWFWMD GW-2F-LZ (FT BRADEN)/S802,NWFWMD,Well,30.4392443,-84.49582287,,,,
-84.5131644436931,30.351134443857,1346,12683,NWFWMD GW-3F-LZ (ANF FR-305),NWFWMD,Well,30.35112877,-84.51316036,,,,
-84.00279666717,30.5298977786898,1347,12685,NWFWMD GW-5F (LEON CTY VFD)/S814,NWFWMD,Well,30.52989204,-84.00279273,,,,
-84.131409721841,30.5197622217026,1348,12686,NWFWMD GW-6F (MICC GREENWAY)/S816,NWFWMD,Well,30.51975649,-84.13140574,,,,
-84.0437100002582,30.6529919444079,1349,12687,NWFWMD GW-7F (LEON CR-59)/S818,NWFWMD,Well,30.65298618,-84.04370604,,,,
-84.077619721936,30.4136136113209,1350,12690,NWFWMD GW-4F-LZ (HWY27 DOT)/S812,NWFWMD,Well,30.4136079,-84.07761576,,,,
-84.3194394443763,30.2194827778419,1351,12691,NWFWMD GW-12F (RIVERSPRINGS MS)/S820,NWFWMD,Well,30.21947712,-84.31943543,,,,
-81.5513921289926,30.7350058567545,1352,304406081330505,304406081330505,USGS,Well,30.735,-81.55138889,,,,120FLRDL
-84.2143497157071,30.8765857072625,1353,305235084125101,305235084125101,USGS,Well,30.8765799,-84.2143457,,,,120FLRDU
-84.5960303284383,30.9618595649636,1354,305736084355801,305736084355801,USGS,Well,30.96185375,-84.5960262,,,,120FLRDU
-81.414197613246,31.0731170393883,1355,310418081244701,310418081244701,USGS,Well,31.0731111,-81.4141944,,,,120FLRDU
-81.4750751322315,28.4097344089407,1356,82412801R,82412801R,SFWMD,Well,28.4097291,-81.475072,,239,158,
-81.2656270619776,28.1308552471124,1357,CCR-W,CCR-W,SFWMD,Well,28.13085,-81.265624,,816,0,
-80.0633316675924,26.7047249242471,1358,PBF-2,PBF-2,SFWMD,Well,26.70472,-80.063329,,1090,946,
-81.2173060372758,27.8044741688772,1359,POF-5,POF-5,SFWMD,Well,27.804469,-81.217303,,300,185,
-80.7854338946116,27.2390600401289,1360,TCRK_GW1,TCRK_GW1,SFWMD,Well,27.239055,-80.785431,,1800,990,
-81.4766591352466,28.5008143307459,1361,TURLAK_GW2,TURLAK_GW2,SFWMD,Well,28.500809,-81.476656,,129,60,
-84.4000149998847,29.9447016666875,1362,7975,ALLIGATOR PT #9,NWFWMD,Well,29.94469608,-84.40001097,,,,
-85.6536127312626,30.225875058573,1363,9789,CITY OF LYNN HAVEN - LYNN HAVEN #6,NWFWMD,Well,30.22586944,-85.65360833,,,,
-86.4915363143496,30.5367048258137,1364,3482,NICEVILLE #4/S.R. 85@COLLEGE BLVD.,NWFWMD,Well,30.53669917,-86.49153167,,,,
-86.4658113063435,30.5146828767711,1365,3367,NICEVILLE #3/BAILY DR.@29TH ST.,NWFWMD,Well,30.51467722,-86.46580667,,,,
-86.6111005249558,30.7769123755316,1366,8023,OCWS-MC #5 (KENNEDY LAKES),NWFWMD,Well,30.77690667,-86.61109583,,,,
-86.6031368964707,30.4368614655295,1367,2404,OCWS-1 (OFFICE),NWFWMD,Well,30.43685583,-86.60313222,,,,
-85.5785777779843,30.6332611107258,1368,11977,WAUSAU #3,NWFWMD,Well,30.6332554,-85.57857338,,,,
-87.248615973279,30.5938945349867,1369,3998,MONSANTO #1/SHAL MON,NWFWMD,Well,303538,871455,,,,
-85.5146988332395,30.9538946723649,1370,5603,GRACEVILLE #3,NWFWMD,Well,305714,853052.9,,,,
-87.1105603792015,30.5702834241264,1371,3771,CYTEC/STERLING UPPER FLRD MONITOR,NWFWMD,Well,303413,870638,,,,
-86.6135682888289,30.4416609109465,1372,2506,OCWS-3 (NEWCASTLE),NWFWMD,Well,302629.959,863648.829,,,,
-86.6477677429703,30.4261009060408,1373,2236,OCWS-9 (NORTHGATE),NWFWMD,Well,302533.943,863851.947,,,,
-86.1288212109269,30.5075631633788,1374,8921,RU MONITOR/ELEMENTARY SCHOOL,NWFWMD,Well,303027.207,860743.74,,,,
-86.2221981753279,30.353237570422,1375,7687,NWFWMD-SEAGROVE SHALLOW FLORIDAN,NWFWMD,Well,302111.635,861319.897,,,,
-84.8849263826209,29.7312694150899,1376,7325,WMS MONITOR #1,NWFWMD,Well,294352.55,845305.72,,,,
-84.8873419393954,29.7516044197938,1377,9043,WMS MONITOR #2,NWFWMD,Well,294505.756,845314.416,,,,
-83.6626641546091,30.7421475258302,1378,304446083400401,16D006,USGS,Well,307421.42,836626.6,,,,120FLRD
-84.1800206676293,30.7489224462487,1379,12D039,12D039,USGS,Well,307489.17,841800.17,,,,
-84.5559397913889,30.797527311952,1380,304750084332201,09E009,USGS,Well,307975.215,845559.387,,,,120FLRDU
-84.5748044296038,30.8729643862558,1381,305222084343001,09E005,USGS,Well,305221.97,843429.59,,,,120FLRDU
-84.2757234785778,30.8919252538454,1382,11F091,11F091,USGS,Well,308919.19,842757.19,,,,
-84.1138484369816,30.9953225044602,1383,13F035,13F035,USGS,Well,309953.16,841138.45,,,,
-84.3871348538109,31.0229700443963,1384,310117084231501,10G001,USGS,Well,310229.644,843871.307,,,,120FLRDU
-83.6893402376253,31.1024156064417,1385,310609083412401,16G019,USGS,Well,311024.1,836893.36,,,,120FLRDU
-83.5507249151339,31.2063040239894,1386,311220083330201,17H027,USGS,Well,312062.98,835507.21,,,,120FLRD
-81.7305646637822,26.1703897961891,1387,I75-MZ1,SFWMD Tri-Zone FAS well - Naples,SFWMD,Well,26.1703897,-81.7305644,,2350,2300,
-81.8092519650728,26.5209108949424,1388,L-5641,L-5641 ,SFWMD,Well,26.5209108,-81.8092517,,1410,950,
-81.6023024675015,26.7422881940944,1389,L-5708,L-5708 ,SFWMD,Well,26.7422881,-81.6023022,,920,620,
-81.4386794732134,27.8130800914035,1390,POF-8,74812601 OBSER W. at L. Weohyakapka,SFWMD,Well,27.81308,-81.4386792,,197,149,
-81.9100002806385,29.5027780831814,1391,M-0793,Hog Valley Boat Ramp,SJRWMD,Well,29.502778,-81.91,,162,125,
-81.8652782802475,29.5133330832476,1392,M-0794,Hog Valley East,SJRWMD,Well,29.513333,-81.865278,,52,50,
-81.7344722864366,30.6098890806547,1393,N-0341,Four Ck SF,SJRWMD,Well,30.609889,-81.734472,,538,438,
-81.8769442801604,29.5247220834677,1394,P-0316,Hog Valley - Kenwood,SJRWMD,Well,29.524722,-81.876944,,190,170,
-81.1183642784373,28.8308880886491,1395,V-1172,Hickory Bluff,SJRWMD,Well,28.830888,-81.118364,,118,62,
-82.1680593771291,29.652227586859,1396,A-0977,Windsor,SJRWMD,Well,29.652222,-82.168056,,,,
-82.4541704837858,30.2838947267083,1397,BA0007,USGS - ONF 7A,SJRWMD,Well,30.283889,-82.454167,,208,178,
-82.3307814525066,30.3811727522336,1398,BA0018,ONF #6,SJRWMD,Well,30.381167,-82.330778,,338,320,
-82.3944434666304,30.2763947258853,1399,BA0024,USGS - ONF 8A,SJRWMD,Well,30.276389,-82.394444,,238,213,
-81.1619470793466,29.5080615809696,1400,F-0064,Graham Swamp,SJRWMD,Well,29.508056,-81.161944,,290,140,
-81.9906223081688,29.1847694810834,1401,M-0762,Sharpes Ferry,SJRWMD,Well,29.184764,-81.990619,,173,118,
-81.1959730535499,28.502135339394,1402,OR0678,Alafaya Trl WTP,SJRWMD,Well,28.50213,-81.19597,,470,425,
-82.6157325062686,29.6464395729534,1403,Abrams,Abrams,ACEPD,Well,29.646434,-82.615729,WGS84,,,
-81.5703501613443,28.460841319557,1404,82713405,82713405,SFWMD,Well,28.460836,-81.570347,,178,103,Same well as 790304
-81.0547850006688,28.1408522557582,1405,HOLOPAW1,HOLOPAW1,SFWMD,Well,28.140847,-81.054782,,1100,,
-81.3852531065367,28.4445053201321,1406,SKYLAKE,SKYLAKE,SFWMD,Well,28.4445,-81.38525,,400,100,
-81.5689609401131,28.4247314104236,1407,ORF-18,BAY LAKE DEEP WELL,SFWMD,Well,28.4247261,-81.56895778,,223,104,
-81.3141697387626,26.9250632502352,1408,GL-267,GL-267,SFWMD,Well,26.9250583,-81.3141667,,600,450,
-83.5176591072238,30.6760404837297,1409,304033083310401,17D007,USGS,Well,30.6760347,-83.5176553,NAD83,180,,120FLRDU
-84.6732543413349,30.7485303043178,1410,304454084402401,08D090,USGS,Well,30.74852454,-84.6732502,NAD83,340,,120FLRDU
-83.9798958467939,30.8329762453941,1411,304959083584801,14E031,USGS,Well,30.83297044,-83.9798919,NAD83,405,,120FLRDU
-81.5774754609882,31.0696809338306,1412,310410081343801,33G050,USGS,Well,31.069675,-81.5774722,NAD83,650,,120FLRDU
-83.8212871112968,31.0788040556203,1413,310443083491701,15G010,USGS,Well,31.07879819,-83.8212832,NAD83,431,,120FLRDU
-84.4393589796505,31.0854683973564,1414,310507084262201,10G313,USGS,Well,31.08546255,-84.43935489,NAD83,206,,120FLRDU
-84.6788107589665,31.1143561863538,1415,310651084404501,08G001,USGS,Well,31.11435034,-84.6788066,NAD83,225,,120FLRDU
-82.2654061636116,31.1185619640058,1416,310706082155101,27G003,USGS,Well,31.11855604,-82.2654027,NAD83,1856,,120FLRD
-81.490936837679,31.1363479112997,1417,310810081292801,34H504,USGS,Well,31.13634196,-81.4909336,NAD83,759,,120FLRDU
-81.490936837679,31.1363479112997,1418,310810081292802,34H505,USGS,Well,31.13634196,-81.4909336,NAD83,1000,,120FLRDU
-83.4340533021189,31.1371413415252,1419,310813083260301,18H016,USGS,Well,31.13713545,-83.4340495,NAD83,865,,120FLRDU
-81.4933813391686,31.1385978521699,1420,310818081293701,34H371,USGS,Well,31.1385919,-81.4933781,NAD83,700,,120FLRDU
-81.4947703296492,31.1395978121234,1421,310818081294201,34H391,USGS,Well,31.13959186,-81.49476709,NAD83,1158,,120FLRDL
-81.4785199349987,31.1505422252204,1422,310901081284401,34H436,USGS,Well,31.15053627,-81.4785167,NAD83,1103,,120FLRDL
-81.5226048483171,31.1571805455229,1423,310925081312201,33H206,USGS,Well,31.15717459,-81.5226016,NAD83,1100,,120FLRDL
-81.5226048483171,31.1571805455229,1424,310925081312202,33H207,USGS,Well,31.15717459,-81.5226016,NAD83,720,,120FLRDU
-81.4861143371429,31.1586170565669,1425,310931081291002,34H514,USGS,Well,31.1586111,-81.4861111,NAD83,685,,120FLRDU
-81.5044100237724,31.1687360584997,1426,311007081301701,33H127,USGS,Well,31.1687301,-81.50440678,NAD83,952,,120FLRDU
-81.5044100233887,31.1687971581979,1427,311007081301702,33H133,USGS,Well,31.1687912,-81.50440678,NAD83,790,,120FLRDU
-81.5127810456962,31.1727837392551,1428,311022081304601,33H324,USGS,Well,31.17277778,-81.5127778,NAD83,740,,120FLRDU
-81.5127810456962,31.1727837392551,1429,311022081304602,33H325,USGS,Well,31.17277778,-81.5127778,NAD83,1000,,120FLRDU
-81.4832810375119,31.174533740557,1430,311028081285902,34H552,USGS,Well,31.17452778,-81.4832778,NAD83,750,,120FLRDU
-81.4985310426389,31.1808948518603,1431,311051081295401,34H560,USGS,Well,31.18088889,-81.4985278,NAD83,724,,120FLRDU
-84.2151873305803,31.2243548859002,1432,311328084130701,12H008,USGS,Well,31.224349,-84.2151833,NAD83,341,,120FLRDU
-84.4985276029694,31.2335205388394,1433,311400084295502,10H009,USGS,Well,31.23351466,-84.49852349,NAD83,200,,120FLRDU
-81.351419901929,31.248839311504,1434,311456081210501,35H068,USGS,Well,31.24883333,-81.3514167,NAD83,1571,,120FLRDL
-81.3514754022658,31.2483948718103,1435,311456081210503,35H070,USGS,Well,31.24838889,-81.3514722,NAD83,780,,120FLRDU
-84.322968365821,31.3007414497107,1436,311802084192302,11J012,USGS,Well,31.30073555,-84.3229643,NAD83,225,,120FLRDU
-84.1157419084676,31.3582410193728,1437,312127084065801,13J004,USGS,Well,31.3582351,-84.1157379,NAD83,208,,120FLRDU
-84.6546431641098,31.377405505947,1438,312232084391701,08K001,USGS,Well,31.3773996,-84.654639,NAD83,125,,120FLRDU
-84.160465412035,31.3757402217101,1439,312253084100001,12K001,USGS,Well,31.3757343,-84.16046139,NAD83,270,,120FLRDU
-84.1850318319498,31.4382559348923,1440,312617084110701,12K014,USGS,Well,31.43825,-84.1850278,NAD83,137,,120FLRDU
-83.4923894136007,31.4535247607414,1441,312712082593301,18K049,USGS,Well,31.4535188,-83.49238558,NAD83,620,,120FLRDU
-84.4640827137757,31.4815701757828,1442,312853084275101,10K005,USGS,Well,31.48156424,-84.4640786,NAD83,138,,120FLRDU
-84.2583373551908,31.4873115034179,1443,312919084153801,11K003,USGS,Well,31.48730556,-84.2583333,NAD83,150,,120FLRDU
-84.1561151266036,31.4963670492165,1444,312947084092201,12K180,USGS,Well,31.4963611,-84.1561111,NAD83,170,,120FLRDU
-84.1674207296764,31.500144839426,1445,313000084100301,12L373,USGS,Well,31.50013889,-84.1674167,NAD83,170,,120FLRDU
-84.2091984416113,31.5116170506031,1446,313040084125901,12L277,USGS,Well,31.5116111,-84.2091944,NAD83,203,,120FLRDU
-83.8210131309946,31.5296300072144,1447,313146083491601,15L020,USGS,Well,31.52962404,-83.8210092,NAD83,450,,120FLRDU
-84.013797587323,31.5465708647295,1448,313247084005001,13L180,USGS,Well,31.5465649,-84.0137936,NAD83,310,,120FLRDU
-81.7265047243296,31.5480027187967,1449,313253081433501,32L005,USGS,Well,31.54799668,-81.7265014,NAD83,2070,,120FLRDL
-81.7265047243296,31.5480027187967,1450,313253081433502,32L015,USGS,Well,31.54799668,-81.7265014,NAD83,750,,120FLRDU
-84.086021310246,31.5893472319789,1451,313521084051001,13L049,USGS,Well,31.58934126,-84.0860173,NAD83,170,,120FLRDU
-81.9092848810724,31.6171640390074,1452,313701081543501,30L003,USGS,Well,31.61715799,-81.9092815,NAD83,594,,120FLRDU
-84.1599121330114,31.6357345702037,1453,313808084093601,12M017,USGS,Well,31.63572859,-84.1599081,NAD83,181,,120FLRDU
-81.2614914919725,31.6399479140278,1454,313823081154201,35M013,USGS,Well,31.63994184,-81.2614883,NAD83,553,,120FLRDU
-81.6009468921621,31.6485560052978,1455,313845081361701,33M004,USGS,Well,31.64854994,-81.6009436,NAD83,870,,120FLRDU
-84.0140750955065,31.7251790745431,1456,314330084005402,13M006,USGS,Well,31.72517307,-84.0140711,NAD83,123,,120FLRDU
-81.3978904320422,31.8707730021377,1457,315214081235301,34N089,USGS,Well,31.87076688,-81.39788719,NAD83,789,,120FLRDU
-81.3163921103142,31.9119505747284,1458,315443081185902,35P110,USGS,Well,31.91194444,-81.31638889,NAD83,441.25,,120FLRDU
-81.3162810200866,31.9120061345072,1459,315443081185903,35P125,USGS,Well,31.912,-81.3162778,NAD83,1095,,120FLRDL
-81.0198368357824,31.9852206607084,1460,315906081011202,37P114,USGS,Well,31.9852145,-81.0198337,NAD83,400,,120FLRDU
-81.213170593926,32.0060477086281,1461,320021081124801,36Q020,USGS,Well,32.00604155,-81.2131674,NAD83,336,,120FLRDU
-80.8503912873889,32.0229979244658,1462,320122080510204,39Q003,USGS,Well,32.02299175,-80.8503882,NAD83,600,,120FLRDU
-80.8531690890512,32.0243867146556,1463,320127080511201,39Q024,USGS,Well,32.02438054,-80.853166,NAD83,888,,120FLRDL
-80.8534468885832,32.0243867149839,1464,320127080511301,39Q027,USGS,Well,32.02438054,-80.8534438,NAD83,145,,120FLRDU
-83.8522261634187,32.0300060780193,1465,320139083511602,15Q016,USGS,Well,32.03,-83.8522222,NAD83,170,,120FLRDU
-80.9031696038677,32.0341080752749,1466,320202080541201,38Q002,USGS,Well,32.0341019,-80.9031665,NAD83,348,,120FLRDU
-82.501245671761,32.0404714851618,1467,320226082301101,25Q001,USGS,Well,32.04046536,-82.5012421,NAD83,536,,120FLRDU
-81.0740039559424,32.0760477792489,1468,320433081042701,37Q016,USGS,Well,32.0760416,-81.0740008,NAD83,500,,120FLRDU
-81.1470598682643,32.0918788609033,1469,320530081085001,36Q008,USGS,Well,32.09187268,-81.14705669,NAD83,406,,
-81.1101151681666,32.106323284637,1470,320622081063701,37Q185,USGS,Well,32.1063171,-81.110112,NAD83,344,,120FLRDU
-82.409853653693,32.2174139281478,1471,321302082243601,26R001,USGS,Well,32.21740776,-82.4098501,NAD83,1000,,120FLRDU
-83.0576523529278,32.451841298728,1472,322652083033001,21T001,USGS,Well,32.4518351,-83.0576486,NAD83,123,,120FLRDU
-81.8542839845924,32.52323139459,1473,323123081511601,31U008,USGS,Well,32.52322514,-81.85428058,NAD83,860,,120FLRD
-85.8899744985169,30.995835781054,1474,Geneva_X-23-1,Geneva_X-23-1,GSA,Well,30.99583,-85.8997,NAD83,260,133,
-82.4225034488779,29.5977835667002,1475,A-0983,UF Shands,SJRWMD,Well,29.597778,-82.4225,NAD83,65,30,
-82.4324474844188,30.4432557635924,1476,BA0121,"Osceola Natl For, Sandhill Rd",SJRWMD,Well,30.44325,-82.432444,NAD83,400,350,
-80.795558927668,28.2300052832146,1477,BR2221,River Lakes Cons Area,SJRWMD,Well,28.23,-80.795556,NAD83,350,300,
-81.9421672905264,29.062075453658,1478,M-0783,Oxner,SJRWMD,Well,29.06207,-81.942164,NAD83,215,165,
-81.0586140284777,28.9211164439444,1479,V-1251,Wiregrass Prairie Preserve,SJRWMD,Well,28.921111,-81.058611,NAD83,206,100,
-84.5180041109893,31.0746358434717,1480,310428084310501,09G001,USGS,Well,31.07463,-84.518,NAD83,,,120FLRDU
-81.4958032398869,31.1430659538569,1481,310835081294501,34H495,USGS,Well,31.41306,-81.4958,NAD83,,,120FLRDL
-81.396803260372,32.2952062192712,1482,321742081234904,34S011,USGS,Well,32.2952,-81.3968,NAD83,,,120FLRDL
-81.3193032414061,32.3768662402421,1483,322236081191001,35T003,USGS,Well,32.37686,-81.3193,NAD83,,,120FLRDU
-80.7644028976775,27.5600051195345,1484,IR1195,Ft. Drum Marsh CA,SJRWMD,Well,27.56,-80.7644,,490,437,
-81.8772032512837,28.4811153153028,1485,L-1060,Pasture Reserve,SJRWMD,Well,28.48111,-81.8772,,200,150,
-81.6633032025804,28.8847254180186,1486,L-1070,Pine Meadows CA,SJRWMD,Well,28.88472,-81.6633,,260,157,
-82.0421033254087,29.2341454909772,1487,M-0819,Silver Springs Forest Site,SJRWMD,Well,29.23414,-82.0421,,81,56,
-81.443603199852,30.5222258109606,1488,N-0347,Amelia Island SP,SJRWMD,Well,30.52222,-81.4436,,510,460,
-80.9786029773424,28.1077852480608,1489,OS0264,Bull Creek north,SJRWMD,Well,28.10778,-80.9786,,425,317,
-80.9472029653145,28.0138952267067,1490,OS0267,Bull Creek south,SJRWMD,Well,28.01389,-80.9472,,345,245,
